Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Brittney Griner,CON,CON vs. SEA,05/10/2026,2026.0,L,28,16,6,11,54.5,0,1,0.0,4,4,100.0,3,3,6,0,2,0,2,5,-9
Frieda Buhner,PDX,PDX vs. CHI,05/09/2026,2026.0,L,13,4,2,4,50.0,0,2,0.0,0,0,0.0,0,3,3,0,0,0,0,3,-6
Sophie Cunningham,IND,IND vs. DAL,05/09/2026,2026.0,L,26,3,1,2,50.0,1,1,100.0,0,0,0.0,1,3,4,3,0,0,0,3,-5
Jordan Harrison,PDX,PDX vs. CHI,05/09/2026,2026.0,L,11,4,2,6,33.3,0,0,0.0,0,0,0.0,0,0,0,4,0,0,2,2,-13
Maya Caldwell,MIN,MIN vs. ATL,05/09/2026,2026.0,L,8,6,2,2,100.0,1,1,100.0,1,1,100.0,1,1,2,0,0,0,1,2,5
Kierstan Bell,LVA,LVA vs. PHX,05/09/2026,2026.0,L,19,0,0,4,0.0,0,1,0.0,0,0,0.0,0,6,6,1,1,0,2,1,-14
Anastasiia Olairi Kosu,MIN,MIN vs. ATL,05/09/2026,2026.0,L,6,4,2,4,50.0,0,0,0.0,0,0,0.0,1,0,1,0,1,1,0,1,6
Kyara Linskens,PHX,PHX @ LVA,05/09/2026,2026.0,W,14,2,1,4,25.0,0,1,0.0,0,0,0.0,1,1,2,1,2,0,0,0,5
Jewell Loyd,LVA,LVA vs. PHX,05/09/2026,2026.0,L,24,6,3,7,42.9,0,2,0.0,0,0,0.0,0,1,1,2,0,1,1,2,-22
Natasha Howard,MIN,MIN vs. ATL,05/09/2026,2026.0,L,20,6,3,6,50.0,0,1,0.0,0,4,0.0,4,1,5,2,1,0,5,6,3
Damiris Dantas,IND,IND vs. DAL,05/09/2026,2026.0,L,13,7,3,4,75.0,1,2,50.0,0,0,0.0,0,1,1,1,0,1,2,5,-3
Noemie Brochant,PHX,PHX @ LVA,05/09/2026,2026.0,W,18,8,3,6,50.0,1,1,100.0,1,1,100.0,0,3,3,0,0,0,0,0,9
Maddy Siegrist,DAL,DAL @ IND,05/09/2026,2026.0,W,18,7,3,7,42.9,1,3,33.3,0,0,0.0,0,3,3,1,0,0,0,3,4
Megan Gustafson,PDX,PDX vs. CHI,05/09/2026,2026.0,L,14,10,4,6,66.7,2,4,50.0,0,2,0.0,0,1,1,1,0,0,1,1,-15
Myisha Hines-Allen,IND,IND vs. DAL,05/09/2026,2026.0,L,21,6,3,7,42.9,0,1,0.0,0,0,0.0,1,5,6,2,0,0,2,2,2
Madina Okot,ATL,ATL @ MIN,05/09/2026,2026.0,W,10,8,3,6,50.0,0,1,0.0,2,2,100.0,2,2,4,0,1,0,1,2,2
Makayla Timpson,IND,IND vs. DAL,05/09/2026,2026.0,L,19,11,5,6,83.3,0,0,0.0,1,2,50.0,0,2,2,1,0,0,0,2,-2
Kahleah Copper,PHX,PHX @ LVA,05/09/2026,2026.0,W,28,13,6,16,37.5,0,5,0.0,1,1,100.0,0,0,0,2,0,0,4,2,29
Cheyenne Parker-Tyus,LVA,LVA vs. PHX,05/09/2026,2026.0,L,12,2,1,3,33.3,0,1,0.0,0,0,0.0,0,4,4,0,0,0,2,2,-8
Azzi Fudd,DAL,DAL @ IND,05/09/2026,2026.0,W,18,3,1,2,50.0,1,2,50.0,0,0,0.0,1,0,1,0,1,0,0,0,-1
Sika Kone,ATL,ATL @ MIN,05/09/2026,2026.0,W,3,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-6
Rachel Banham,CHI,CHI @ PDX,05/09/2026,2026.0,W,15,3,1,3,33.3,1,3,33.3,0,0,0.0,0,0,0,2,0,0,2,1,3
Brianna Turner,LVA,LVA vs. PHX,05/09/2026,2026.0,L,14,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,3,0,0,1,1,0,-7
Isobel Borlase,ATL,ATL @ MIN,05/09/2026,2026.0,W,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-12
Elizabeth Williams,CHI,CHI @ PDX,05/09/2026,2026.0,W,15,10,4,5,80.0,0,0,0.0,2,3,66.7,1,0,1,2,0,1,0,0,12
Tyasha Harris,IND,IND vs. DAL,05/09/2026,2026.0,L,4,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2
Sydney Taylor,CHI,CHI @ PDX,05/09/2026,2026.0,W,4,0,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,6
Lexie Hull,IND,IND vs. DAL,05/09/2026,2026.0,L,15,0,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,2,-1
Emese Hof,MIN,MIN vs. ATL,05/09/2026,2026.0,L,4,2,1,2,50.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-4
Anneli Maley,PHX,PHX @ LVA,05/09/2026,2026.0,W,6,1,0,2,0.0,0,0,0.0,1,2,50.0,0,2,2,0,0,0,0,1,-1
Serah Williams,PDX,PDX vs. CHI,05/09/2026,2026.0,L,8,0,0,3,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,0,-2
Aicha Coulibaly,CHI,CHI @ PDX,05/09/2026,2026.0,W,6,0,0,3,0.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,0,1,0
Stephanie Talbot,LVA,LVA vs. PHX,05/09/2026,2026.0,L,19,2,1,6,16.7,0,4,0.0,0,0,0.0,0,2,2,0,0,0,1,0,-19
Haley Jones,PDX,PDX vs. CHI,05/09/2026,2026.0,L,7,4,2,3,66.7,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,-10
Li Yueru,DAL,DAL @ IND,05/09/2026,2026.0,W,4,3,0,1,0.0,0,0,0.0,3,4,75.0,0,1,1,0,0,0,0,0,0
Quionche Carter,PHX,PHX @ LVA,05/09/2026,2026.0,W,12,2,1,2,50.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,1,-1
Awak Kuier,DAL,DAL @ IND,05/09/2026,2026.0,W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,0,1
Peyton Williams,PHX,PHX @ LVA,05/09/2026,2026.0,W,6,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,1,0,0,-1
Alysha Clark,DAL,DAL @ IND,05/09/2026,2026.0,W,4,3,1,1,100.0,1,1,100.0,0,0,0.0,0,1,1,0,0,0,1,2,3
Antonia Delaere,MIN,MIN vs. ATL,05/09/2026,2026.0,L,14,2,1,2,50.0,0,1,0.0,0,0,0.0,0,0,0,1,1,0,1,2,6
Chelsea Gray,LVA,LVA vs. PHX,05/09/2026,2026.0,L,22,4,2,6,33.3,0,2,0.0,0,0,0.0,1,0,1,6,0,2,3,1,-24
Raven Johnson,IND,IND vs. DAL,05/09/2026,2026.0,L,12,4,1,1,100.0,0,0,0.0,2,2,100.0,0,2,2,2,1,0,1,1,-5
Nyadiew Puoch,PDX,PDX vs. CHI,05/09/2026,2026.0,L,17,5,2,3,66.7,1,1,100.0,0,0,0.0,1,0,1,2,3,0,0,0,-1
Jacy Sheldon,CHI,CHI @ PDX,05/09/2026,2026.0,W,34,13,4,7,57.1,1,3,33.3,4,4,100.0,0,4,4,4,1,3,0,3,17
Arike Ogunbowale,DAL,DAL @ IND,05/09/2026,2026.0,W,29,22,8,15,53.3,3,7,42.9,3,3,100.0,0,1,1,5,0,0,3,5,6
Jovana Nogic,PHX,PHX @ LVA,05/09/2026,2026.0,W,21,19,5,8,62.5,4,5,80.0,5,5,100.0,0,0,0,4,2,0,1,1,26
DeWanna Bonner,PHX,PHX @ LVA,05/09/2026,2026.0,W,22,13,5,7,71.4,3,4,75.0,0,0,0.0,0,7,7,2,1,2,0,2,31
Rickea Jackson,CHI,CHI @ PDX,05/09/2026,2026.0,W,36,19,5,14,35.7,1,4,25.0,8,10,80.0,1,6,7,3,0,1,3,4,10
Courtney Williams,MIN,MIN vs. ATL,05/09/2026,2026.0,L,32,14,7,18,38.9,0,4,0.0,0,0,0.0,0,6,6,6,3,0,2,1,-8
Caitlin Clark,IND,IND vs. DAL,05/09/2026,2026.0,L,31,20,7,18,38.9,2,9,22.2,4,4,100.0,0,5,5,7,0,0,5,4,2
Jessica Shepard,DAL,DAL @ IND,05/09/2026,2026.0,W,32,13,5,8,62.5,0,0,0.0,3,5,60.0,1,8,9,9,2,0,2,5,5
Rhyne Howard,ATL,ATL @ MIN,05/09/2026,2026.0,W,38,15,4,10,40.0,3,7,42.9,4,5,80.0,1,5,6,5,3,1,3,4,5
A'ja Wilson,LVA,LVA vs. PHX,05/09/2026,2026.0,L,24,19,8,15,53.3,2,3,66.7,1,2,50.0,1,3,4,4,2,2,2,0,-22
Angel Reese,ATL,ATL @ MIN,05/09/2026,2026.0,W,32,11,4,11,36.4,0,0,0.0,3,6,50.0,9,5,14,2,2,3,5,5,-3
Kelsey Mitchell,IND,IND vs. DAL,05/09/2026,2026.0,L,33,30,11,22,50.0,2,9,22.2,6,7,85.7,3,0,3,4,0,0,2,4,-5
Aliyah Boston,IND,IND vs. DAL,05/09/2026,2026.0,L,26,23,9,14,64.3,1,2,50.0,4,6,66.7,2,2,4,3,3,1,1,2,0
Olivia Miles,MIN,MIN vs. ATL,05/09/2026,2026.0,L,34,21,6,14,42.9,1,2,50.0,8,8,100.0,0,3,3,8,2,2,3,3,0
Alyssa Thomas,PHX,PHX @ LVA,05/09/2026,2026.0,W,26,20,9,17,52.9,0,0,0.0,2,4,50.0,1,5,6,9,3,0,1,1,25
Allisha Gray,ATL,ATL @ MIN,05/09/2026,2026.0,W,33,24,7,18,38.9,1,8,12.5,9,11,81.8,2,6,8,3,2,1,4,2,13
Skylar Diggins,CHI,CHI @ PDX,05/09/2026,2026.0,W,33,21,8,12,66.7,2,3,66.7,3,5,60.0,2,9,11,7,1,2,2,2,10
Emily Engstler,PDX,PDX vs. CHI,05/09/2026,2026.0,L,23,4,2,6,33.3,0,2,0.0,0,0,0.0,0,2,2,2,1,3,3,5,-3
Natasha Mack,PHX,PHX @ LVA,05/09/2026,2026.0,W,25,10,4,5,80.0,0,0,0.0,2,2,100.0,5,10,15,1,1,1,0,2,34
Kamilla Cardoso,CHI,CHI @ PDX,05/09/2026,2026.0,W,25,22,8,15,53.3,0,0,0.0,6,8,75.0,8,6,14,1,0,1,2,3,3
Paige Bueckers,DAL,DAL @ IND,05/09/2026,2026.0,W,32,20,8,10,80.0,1,3,33.3,3,6,50.0,0,3,3,4,1,0,1,2,8
Sarah Ashlee Barker,PDX,PDX vs. CHI,05/09/2026,2026.0,L,24,13,6,9,66.7,1,2,50.0,0,0,0.0,0,4,4,0,1,1,1,4,-15
Nia Coffey,MIN,MIN vs. ATL,05/09/2026,2026.0,L,31,3,1,4,25.0,1,3,33.3,0,0,0.0,0,3,3,1,1,3,0,2,-8
Odyssey Sims,DAL,DAL @ IND,05/09/2026,2026.0,W,26,20,8,11,72.7,2,3,66.7,2,3,66.7,0,2,2,2,2,0,4,5,-10
Emma Cechova,MIN,MIN vs. ATL,05/09/2026,2026.0,L,19,12,5,5,100.0,0,0,0.0,2,4,50.0,1,2,3,0,0,1,2,6,1
Alanna Smith,DAL,DAL @ IND,05/09/2026,2026.0,W,20,6,2,6,33.3,0,1,0.0,2,2,100.0,1,2,3,2,2,1,2,4,-7
Chennedy Carter,LVA,LVA vs. PHX,05/09/2026,2026.0,L,19,10,5,8,62.5,0,0,0.0,0,0,0.0,0,2,2,2,2,0,3,5,-9
Aziaha James,DAL,DAL @ IND,05/09/2026,2026.0,W,16,10,3,5,60.0,3,3,100.0,1,1,100.0,0,2,2,2,0,1,2,2,6
Kiana Williams,PHX,PHX @ LVA,05/09/2026,2026.0,W,21,11,4,9,44.4,3,7,42.9,0,0,0.0,0,1,1,1,2,0,1,0,9
Jordin Canada,ATL,ATL @ MIN,05/09/2026,2026.0,W,27,12,4,7,57.1,1,3,33.3,3,4,75.0,1,1,2,6,0,0,4,0,2
Te-Hina Paopao,ATL,ATL @ MIN,05/09/2026,2026.0,W,21,6,3,10,30.0,0,4,0.0,0,0,0.0,1,4,5,4,0,1,3,5,-7
NaLyssa Smith,LVA,LVA vs. PHX,05/09/2026,2026.0,L,21,11,4,7,57.1,0,0,0.0,3,6,50.0,2,4,6,1,0,2,0,3,-16
Kayla McBride,MIN,MIN vs. ATL,05/09/2026,2026.0,L,33,20,7,13,53.8,2,6,33.3,4,5,80.0,0,2,2,2,1,0,1,0,-6
Luisa Geiselsoder,PDX,PDX vs. CHI,05/09/2026,2026.0,L,25,8,2,10,20.0,1,6,16.7,3,3,100.0,1,6,7,3,0,2,0,3,-2
Gabriela Jaquez,CHI,CHI @ PDX,05/09/2026,2026.0,W,32,10,3,7,42.9,1,1,100.0,3,4,75.0,2,5,7,2,2,0,0,3,14
Carla Leite,PDX,PDX vs. CHI,05/09/2026,2026.0,L,29,18,3,11,27.3,1,5,20.0,11,12,91.7,1,2,3,3,0,0,1,3,-2
Bridget Carleton,PDX,PDX vs. CHI,05/09/2026,2026.0,L,30,13,4,10,40.0,3,7,42.9,2,3,66.7,0,1,1,4,1,1,0,1,-6
Naz Hillmon,ATL,ATL @ MIN,05/09/2026,2026.0,W,33,15,6,10,60.0,2,5,40.0,1,2,50.0,3,4,7,2,1,0,0,0,11
Jackie Young,LVA,LVA vs. PHX,05/09/2026,2026.0,L,25,12,5,15,33.3,2,6,33.3,0,0,0.0,0,6,6,3,0,0,2,1,-24
Teonni Key,TOR,TOR vs. WAS,05/08/2026,2026.0,L,9,0,0,1,0.0,0,1,0.0,0,2,0.0,1,2,3,1,0,1,1,0,-3
Lauren Betts,WAS,WAS @ TOR,05/08/2026,2026.0,W,12,0,0,4,0.0,0,0,0.0,0,0,0.0,3,2,5,1,0,0,0,1,-10
